"","x"
"594",-1.96125998787427
"595",-2.13690002785673
"596",-1.99563175429308
"597",-1.90720310535135
"598",-2.17907610949642
"599",-2.05279353283764
"600",-2.0242296423628
"601",-1.90475707792901
"602",-1.93514569486245
"603",-2.1021575103009
"604",-2.09449385442548
"605",-2.04843178897098
"606",-1.9215450643415
"607",-1.90344924462574
"608",-1.97524835935359
"609",-2.02549649191721
"610",-1.90197817990786
"611",-2.00836879873816
"612",-2.07851769305895
"613",-2.03802667916511
"614",-1.93805297063143
"615",-2.05554665125918
"616",-2.09373054492267
"617",-1.78889500311436
"618",-2.04097843700585
"619",-1.93418727894825
"620",-1.98758116291964
"621",-2.13834294506417
"622",-2.0122512300012
"623",-1.84369083093362
"624",-1.88018006777294
"625",-2.01962128541632
"626",-2.13830088350278
"627",-2.12707436937227
"628",-1.90380924342659
"629",-1.97753091237007
"630",-2.20935076078236
"631",-1.98651275144326
"632",-2.08599557881646
"633",-1.96167411880243
"634",-2.23867669820447
"635",-2.08175827449385
"636",-2.21022800308969
"637",-2.04465569321732
"638",-1.90476816121886
"639",-2.08498195481492
"640",-2.05875317362403
"641",-1.92962979235642
"642",-2.09751648754746
"643",-1.94108701540381
"644",-1.95558022030252
"645",-2.18538836412441
"646",-2.01105175024098
"647",-1.90139095130799
"648",-2.05448199590691
"649",-2.04790222622989
"650",-2.06102124136099
"651",-2.13758008877308
"652",-2.22043557248686
"653",-2.19457326009317
"654",-2.0129926078312
"655",-2.01043775879255
"656",-2.12738810347034
"657",-1.89710603871559
"658",-1.92618446581429
"659",-1.83718490037731
"660",-2.0020653139079
"661",-2.03233488925934
"662",-2.0016905885035
"663",-1.91495846317492
"664",-2.09446738578329
"665",-2.0835734265911
"666",-1.93547156064166
"667",-2.04824323676244
"668",-1.96151164241821
"669",-1.98318198003522
"670",-2.04804733726764
"671",-2.15040501021615
"672",-2.04594568173827
"673",-2.10662026437013
"674",-1.9850621021123
"675",-1.99853462812117
"676",-2.06784431326798
"677",-2.07561161996388
"678",-2.10618235245414
"679",-2.20722384903475
"680",-1.98612986209833
"681",-2.02885342285745
"682",-1.88136722126087
"683",-2.11327230408893
"684",-1.85792782617677
"685",-2.08413687015938
"686",-2.04401247272926
"687",-1.98794746215154
"688",-2.08556477787
"689",-1.97394156569035
"690",-1.95875397493773
"691",-2.11258271666504
"692",-2.14327346705298
"693",-1.81516343360415
"694",-2.05808784548463
"695",-1.92061080845273
"696",-1.93402151110309
"697",-2.12802217574381
"698",-1.95916749577861
"699",-1.88609082274516
"700",-2.10752631143473
"701",-2.07363819717057
"702",-2.05123865848875
"703",-2.14429990069761
"704",-1.94449944416741
"705",-2.01501965318303
"706",-2.1463302076789
"707",-2.03126163448085
"708",-1.96754147699615
"709",-2.0437012799463
"710",-1.80337244686557
"711",-1.96853033745385
"712",-2.02916434763059
"713",-1.90912491825016
"714",-2.2258113650286
"715",-1.96676087141638
"716",-2.12291892969202
"717",-2.07645912870906
"718",-2.22470442285523
"719",-2.10783362110126
"720",-2.14602299969946
"721",-2.0110121429905
"722",-2.11855964003073
"723",-2.10661223663081
"724",-2.03506563645109
"725",-1.96696187310826
"726",-2.09717188083145
"727",-2.07286408588618
"728",-2.2116003909173
"729",-2.0165325793337
"730",-2.09742871211864
"731",-2.03583509753276
"732",-1.95989064560497
"733",-1.96805480858098
"734",-2.12415756950223
"735",-2.16707075869691
"736",-2.09345964534366
"737",-2.02423055479808
"738",-1.86302531282857
"739",-2.2335119660177
"740",-2.01094934645736
"741",-1.95580057642896
"742",-2.08924078623899
"743",-1.91953799107488
"744",-1.97709011386494
"745",-2.00289224117362
"746",-2.18251411538849
"747",-2.12066068354153
"748",-1.91081264353903
"749",-2.17243888843331
"750",-1.92351030099032
"751",-2.15236419922331
"752",-2.02425186905249
"753",-2.21463083452172
"754",-1.99905969121931
"755",-2.09831150713278
"756",-2.21516410199459
"757",-2.13606611857994
"758",-1.99586074270766
"759",-1.98716021867605
"760",-2.09949407610426
"761",-1.97079724911881
"762",-2.03835377853155
"763",-2.02948730025704
"764",-2.07746055015154
"765",-2.04124175704203
"766",-1.96312522851883
"767",-2.04834294484724
"768",-2.11710775773263
"769",-1.98315911783508
"770",-2.10778783920995
"771",-1.89903407426836
"772",-2.08984804221972
"773",-2.18309881072909
"774",-2.02824412217223
"775",-1.95089716137762
"776",-1.95737078956411
"777",-1.88819849002234
"778",-1.95635740134658
"779",-1.92620973301865
"780",-1.97052324316937
"781",-1.90262250445873
"782",-1.99699395854531
"783",-2.07350768941765
"784",-2.06381583648105
"785",-2.16828441850733
"786",-1.91755117107381
"787",-2.03904405198851
"788",-2.04723093851128
"789",-1.92296031891305
"790",-1.86617101553479
"791",-2.20881878469293
"792",-1.91921341574854
"793",-1.89158016177562
"794",-2.13067456605767
"795",-2.06976006692984
"796",-2.10441335943265
"797",-1.97847724245325
"798",-1.97852797936038
"799",-1.98088765974058
"800",-1.88068629327412
"801",-2.03592911730816
"802",-1.99445209721325
"803",-1.90636221380619
"804",-2.01992868800113
"805",-2.12842917742178
"806",-2.04587557670322
"807",-1.97028091350369
"808",-1.88227168485447
"809",-2.11940022209065
"810",-2.05362486959423
"811",-2.02649280876174
"812",-2.05947477481941
"813",-2.0436304414086
"814",-2.12285332252222
"815",-2.13498567508316
"816",-2.1061127480376
"817",-1.94739446081572
"818",-2.07708413820346
"819",-2.22203922451329
"820",-2.17552184489494
"821",-2.11966894791028
"822",-2.00411037649461
"823",-1.9895521249895
"824",-2.06950896073858
"825",-1.89935742386197
"826",-2.03533802509736
"827",-2.01627205282239
"828",-1.94985285169333
"829",-1.99653096222667
"830",-1.96982087152181
"831",-2.13223492561583
"832",-2.12825391820627
"833",-1.9466817735251
"834",-1.77930010019974
"835",-2.09871996101404
"836",-2.06441491018303
"837",-2.09184403942572
"838",-2.04352777472619
"839",-2.05614561303889
"840",-1.84914186512275
"841",-2.11543796187959
"842",-2.20977318841725
"843",-2.05813342117234
"844",-2.02825495696717
"845",-2.29823643867978
"846",-1.93197001742998
"847",-1.96657737037047
"848",-1.95122005523699
"849",-2.016851263582
"850",-2.17117999918496
"851",-2.00804718622573
"852",-1.92426649537854
"853",-2.01559163444475
"854",-2.0355340965083
"855",-1.97370658159265
"856",-2.14128776477505
"857",-2.17657949615313
"858",-2.17214125413603
"859",-2.06663798013914
"860",-2.12786438988446
"861",-2.32276842753327
"862",-1.89345703762513
"863",-2.0929094552287
"864",-1.82292096578138
"865",-2.28568121614595
"866",-2.11993789831246
"867",-2.08796370956026
"868",-2.09843835387022
"869",-1.91162908061156
"870",-2.01410684230583
"871",-1.96972175444619
"872",-1.96146204705457
"873",-2.16407180026105
"874",-2.1103381884652
"875",-1.9883455053207
"876",-1.89129420935298
"877",-2.07741225836411
"878",-2.06874338728902
"879",-2.06563428498896
"880",-1.99253857983751
"881",-2.30519570225092
"882",-2.13506078094451
"883",-1.81514609722934
"884",-1.97693301087025
"885",-2.08361653525502
"886",-2.07904489439528
"887",-2.06654052093056
"888",-2.11886764198584
"889",-1.99185994090115
"890",-1.9263706903756
"891",-2.09221150686375
"892",-1.85577692415421
"893",-2.05590756728493
"894",-2.1144796154421
"895",-2.0173230164946
"896",-2.02422683369833
"897",-2.0031790318008
"898",-2.09275238754747
"899",-1.82833607236701
"900",-2.0313577778219
"901",-1.98412821049972
"902",-1.81434461672427
"903",-1.94052960073699
"904",-2.14516386730573
"905",-1.97248824015197
"906",-2.33433174039818
"907",-2.17796843352385
"908",-2.14437150527862
"909",-2.10485303411272
"910",-2.05379654783334
"911",-2.13589714740071
"912",-1.96086760285664
"913",-2.08208173299569
"914",-2.11374137687485
"915",-1.95086314324355
"916",-2.02285898937762
"917",-2.04466748784449
"918",-2.15014017491036
"919",-1.81810627599123
"920",-1.93769447592936
"921",-2.23943864692333
"922",-2.22193011486928
"923",-2.11560116827866
"924",-2.10118618769762
"925",-1.9870937938044
"926",-2.08694022042381
"927",-2.02786671416412
"928",-2.07233406118077
"929",-2.03980466972534
"930",-1.96393095931238
"931",-2.04767884806817
"932",-1.96794547689798
"933",-1.93852131581535
"934",-2.20982062316444
"935",-1.93063685812807
"936",-1.90820257098882
"937",-2.10579225167947
"938",-2.00860060555559
"939",-1.84560111015878
"940",-1.91866281547704
"941",-2.13863131620737
"942",-2.07679341446178
"943",-2.11417936605762
"944",-2.12175728493781
"945",-1.91218061894602
"946",-1.95063611358496
"947",-2.0433367206715
"948",-1.93230240821851
"949",-1.99965367969165
"950",-2.24984932742133
"951",-2.10809495972763
"952",-2.03283759237565
"953",-2.18537874663999
"954",-2.17448800236441
"955",-2.08218510427566
"956",-2.12575336663298
"957",-2.08131926006325
"958",-2.04500013911036
